Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?
2024/02/12 19:10:49:467,0.158,-0.1939,-9.9,75,false
2024/02/12 19:10:49:629,0.1724,-0.2418,-9.8928,75,false
2024/02/12 19:10:49:781,0.2298,-0.1652,-9.9695,75,false
2024/02/12 19:10:49:947,0.2274,-0.2083,-9.9814,75,false
2024/02/12 19:10:50:107,0.1963,-0.1796,-9.9,75,false
2024/02/12 19:10:50:266,0.2179,-0.2107,-9.9479,75,false
2024/02/12 19:10:50:426,0.2035,-0.1556,-9.9216,75,false
2024/02/12 19:10:50:586,0.2059,-0.1101,-9.912,75,false
2024/02/12 19:10:50:745,0.2107,-0.2131,-9.9886,75,false
2024/02/12 19:10:50:904,0.2107,-0.1891,-9.9766,75,false
2024/02/12 19:10:51:064,0.1676,-0.2131,-9.9335,75,false
2024/02/12 19:10:51:225,0.1844,-0.1652,-9.9695,75,false
2024/02/12 19:10:51:383,0.2011,-0.1915,-9.924,75,false
2024/02/12 19:10:51:544,0.2466,-0.1437,-9.9407,75,false
2024/02/12 19:10:51:703,0.2083,-0.1772,-9.9862,75,false
2024/02/12 19:10:51:863,0.2514,-0.2083,-9.9048,75,false
2024/02/12 19:10:52:025,0.2322,-0.1676,-9.9647,75,false
2024/02/12 19:10:52:183,0.2634,-0.249,-9.9575,75,false
2024/02/12 19:10:52:342,0.2466,-0.1772,-9.9575,75,false
2024/02/12 19:10:52:503,0.2203,-0.1532,-9.9431,75,false
2024/02/12 19:10:52:662,0.2131,-0.2107,-9.979,75,false
2024/02/12 19:10:52:823,0.1939,-0.1628,-9.9671,75,false
2024/02/12 19:10:52:982,0.2897,-0.1652,-9.9814,75,false
2024/02/12 19:10:53:142,0.2131,-0.1748,-9.9695,75,false
2024/02/12 19:10:53:301,0.261,-0.1437,-9.9527,75,false
2024/02/12 19:10:53:461,0.2346,-0.2346,-9.9407,75,false
2024/02/12 19:10:53:622,0.2394,-0.1556,-9.9,75,false
2024/02/12 19:10:53:775,0.2083,-0.182,-9.9647,75,false
2024/02/12 19:10:53:942,0.2083,-0.1844,-9.9623,75,false
2024/02/12 19:10:54:097,0.2442,-0.1508,-9.9647,75,false
2024/02/12 19:10:54:255,0.1724,-0.1221,-9.9886,75,false
2024/02/12 19:10:54:421,0.2227,-0.249,-9.9335,75,false
2024/02/12 19:10:54:579,0.237,-0.1317,-9.9599,75,false
2024/02/12 19:10:54:739,0.1844,-0.1413,-9.9479,75,false
2024/02/12 19:10:54:900,0.2274,-0.1748,-9.9671,75,false
2024/02/12 19:10:55:059,0.2155,-0.103,-9.9288,75,false
2024/02/12 19:10:55:217,0.1748,-0.2155,-9.9886,75,false
2024/02/12 19:10:55:379,0.2298,-0.1963,-9.9359,75,false
2024/02/12 19:10:55:538,0.2251,-0.1556,-9.9407,75,false
2024/02/12 19:10:55:697,0.2203,-0.1652,-9.9647,75,false
2024/02/12 19:10:55:858,0.1987,-0.2227,-9.9551,75,false
2024/02/12 19:10:56:017,0.1987,-0.2059,-9.9503,75,false
2024/02/12 19:10:56:181,0.2514,-0.2227,-9.9599,75,false
2024/02/12 19:10:56:337,0.2801,-0.1652,-9.9551,75,false
2024/02/12 19:10:56:496,0.2251,-0.1508,-9.979,75,false
2024/02/12 19:10:56:655,0.1939,-0.0694,-9.9623,75,false
2024/02/12 19:10:56:817,0.2011,-0.1365,-9.9527,75,false
2024/02/12 19:10:56:975,0.2274,-0.1413,-10.0078,75,false
2024/02/12 19:10:57:135,0.2298,-0.1652,-9.9383,75,false
2024/02/12 19:10:57:295,0.2155,-0.2203,-9.9192,75,false
2024/02/12 19:10:57:454,0.2203,-0.182,-9.8976,75,false
2024/02/12 19:10:57:614,0.2634,-0.158,-9.9311,75,false
2024/02/12 19:10:57:774,0.2274,-0.1963,-9.8881,75,false
2024/02/12 19:10:57:932,0.2322,-0.146,-9.9503,75,false
2024/02/12 19:10:58:092,0.1844,-0.146,-9.9599,75,false
2024/02/12 19:10:58:253,0.2107,-0.2155,-9.9503,75,false
2024/02/12 19:10:58:412,0.2346,-0.1772,-9.9623,75,false
2024/02/12 19:10:58:571,0.2179,-0.1939,-9.9719,75,false
2024/02/12 19:10:58:732,0.2466,-0.17,-9.912,75,false
2024/02/12 19:10:58:891,0.1891,-0.182,-9.9838,75,false
2024/02/12 19:10:59:051,0.2322,-0.17,-10.0078,75,false
2024/02/12 19:10:59:212,0.2083,-0.1293,-9.9742,75,false
2024/02/12 19:10:59:365,0.2107,-0.2586,-9.9335,75,false
2024/02/12 19:10:59:530,0.249,-0.182,-9.9311,75,false
2024/02/12 19:10:59:691,0.2322,-0.0982,-9.9647,75,false
2024/02/12 19:10:59:850,0.1915,-0.17,-9.8928,75,false
2024/02/12 19:11:00:010,0.2897,-0.1508,-9.9407,75,false
2024/02/12 19:11:00:170,0.2083,-0.0934,-9.9479,75,false
2024/02/12 19:11:00:332,0.2179,-0.1915,-9.9264,75,false
2024/02/12 19:11:00:488,0.2179,-0.182,-9.9695,75,false
2024/02/12 19:11:00:650,0.2634,-0.1987,-9.9599,75,false
2024/02/12 19:11:00:808,0.1652,-0.1724,-9.9192,75,false
2024/02/12 19:11:00:968,0.2538,-0.1748,-9.9575,75,false
2024/02/12 19:11:01:128,0.2179,-0.1939,-9.9575,75,false
2024/02/12 19:11:01:288,0.1915,-0.2179,-9.9623,75,false
2024/02/12 19:11:01:447,0.2466,-0.0982,-9.979,75,false
2024/02/12 19:11:01:608,0.1628,-0.1844,-9.9192,75,false
2024/02/12 19:11:01:766,0.1939,-0.158,-9.9383,75,false
2024/02/12 19:11:01:926,0.2322,-0.1676,-9.9359,75,false
2024/02/12 19:11:02:087,0.1867,-0.1748,-9.9695,75,false
2024/02/12 19:11:02:246,0.2011,-0.1484,-9.9695,75,false
2024/02/12 19:11:02:418,0.2418,-0.0934,-9.9431,75,false
2024/02/12 19:11:02:566,0.17,-0.1604,-9.9479,75,false
2024/02/12 19:11:02:724,0.1484,-0.1676,-9.9479,75,false
2024/02/12 19:11:02:884,0.2059,-0.1724,-9.9264,75,false
2024/02/12 19:11:03:044,0.2346,-0.1963,-9.9575,75,false
2024/02/12 19:11:03:204,0.2346,-0.1796,-9.9431,75,false
2024/02/12 19:11:03:362,0.2035,-0.2035,-9.9623,75,false
2024/02/12 19:11:03:524,0.2658,-0.1365,-9.9503,75,false
2024/02/12 19:11:03:683,0.1652,-0.2274,-9.9838,75,false
2024/02/12 19:11:03:842,0.2131,-0.1772,-9.9599,75,false
2024/02/12 19:11:04:003,0.2131,-0.1652,-9.9766,75,false
2024/02/12 19:11:04:162,0.1891,-0.1844,-9.9503,75,false
2024/02/12 19:11:04:320,0.182,-0.2131,-9.9359,75,false
2024/02/12 19:11:04:499,0.1556,-0.2346,-10.0102,75,false
2024/02/12 19:11:04:641,0.1772,-0.2322,-9.9599,75,false
2024/02/12 19:11:04:800,0.182,-0.1867,-9.9527,75,false
2024/02/12 19:11:04:960,0.1915,-0.2107,-9.9192,75,false
2024/02/12 19:11:05:118,0.1915,-0.1341,-9.9814,75,false
2024/02/12 19:11:05:279,0.2682,-0.1796,-9.9,75,false
2024/02/12 19:11:05:439,0.158,-0.17,-9.9934,75,false
2024/02/12 19:11:05:598,0.1915,-0.1987,-9.979,75,false
2024/02/12 19:11:05:758,0.1939,-0.1796,-9.9431,75,false
2024/02/12 19:11:05:918,0.1341,-0.1796,-9.9719,75,false
2024/02/12 19:11:06:077,0.2251,-0.2203,-9.9431,75,false
2024/02/12 19:11:06:236,0.1915,-0.1676,-9.9096,75,false
2024/02/12 19:11:06:398,0.1987,-0.1293,-9.9575,75,false
2024/02/12 19:11:06:555,0.2179,-0.2155,-9.979,75,false
2024/02/12 19:11:06:715,0.2251,-0.1844,-9.9958,75,false
2024/02/12 19:11:06:876,0.182,-0.0934,-9.9671,75,false
2024/02/12 19:11:07:034,0.1915,-0.1508,-9.9216,75,false
2024/02/12 19:11:07:195,0.2083,-0.17,-9.9527,75,false
2024/02/12 19:11:07:355,0.2011,-0.1772,-9.9575,75,false
2024/02/12 19:11:07:514,0.237,-0.1293,-9.9503,75,false
2024/02/12 19:11:07:668,0.2298,-0.1508,-9.8761,75,false
2024/02/12 19:11:07:832,0.2155,-0.1891,-9.9695,75,false
2024/02/12 19:11:07:994,0.249,-0.1628,-9.9527,75,false
2024/02/12 19:11:08:152,0.2107,-0.1796,-9.9216,75,false
2024/02/12 19:11:08:313,0.1844,-0.1293,-9.9335,75,false
2024/02/12 19:11:08:472,0.2274,-0.103,-9.9719,75,false
2024/02/12 19:11:08:650,0.2466,-0.1867,-9.9455,75,false
2024/02/12 19:11:08:792,0.17,-0.1269,-9.9647,75,false
2024/02/12 19:11:08:950,0.1772,-0.1341,-9.9383,75,false
2024/02/12 19:11:09:110,0.1796,-0.2155,-9.9934,75,false
2024/02/12 19:11:09:271,0.2322,-0.2083,-9.9958,75,false
2024/02/12 19:11:09:428,0.2298,-0.1867,-9.924,75,false
2024/02/12 19:11:09:590,0.2418,-0.0982,-9.9144,75,false
2024/02/12 19:11:09:750,0.1556,-0.1317,-9.9671,75,false
2024/02/12 19:11:09:908,0.2322,-0.146,-10.0054,75,false
2024/02/12 19:11:10:068,0.2418,-0.1724,-9.9695,75,false
2024/02/12 19:11:10:228,0.2227,-0.1867,-9.9383,75,false
2024/02/12 19:11:10:388,0.2251,-0.146,-9.9695,75,false
2024/02/12 19:11:10:547,0.2346,-0.1389,-9.9766,75,false
2024/02/12 19:11:10:715,0.1772,-0.1173,-9.9647,75,false
2024/02/12 19:11:10:866,0.2514,-0.1508,-9.9623,75,false
2024/02/12 19:11:11:026,0.2753,-0.2179,-9.9359,75,false
2024/02/12 19:11:11:187,0.2586,-0.1437,-9.9096,75,false
2024/02/12 19:11:11:345,0.2155,-0.1484,-9.9503,75,false
2024/02/12 19:11:11:504,0.2394,-0.1508,-9.9288,75,false
2024/02/12 19:11:11:666,0.2035,-0.2466,-9.9311,75,false
2024/02/12 19:11:11:824,0.2298,-0.1772,-9.9168,75,false
2024/02/12 19:11:11:984,0.2346,-0.2131,-9.9575,75,false
2024/02/12 19:11:12:144,0.2155,-0.1772,-9.9024,75,false
2024/02/12 19:11:12:303,0.1987,-0.1101,-9.9359,75,false
2024/02/12 19:11:12:462,0.1796,-0.2179,-9.9742,75,false
2024/02/12 19:11:12:624,0.1987,-0.1939,-9.979,75,false
2024/02/12 19:11:12:781,0.1844,-0.1796,-9.9623,75,false
2024/02/12 19:11:12:942,0.1724,-0.1197,-9.9742,75,false
2024/02/12 19:11:13:103,0.1867,-0.146,-9.9814,75,false
2024/02/12 19:11:13:260,0.2682,-0.17,-9.9264,75,false
2024/02/12 19:11:13:420,0.1748,-0.182,-9.9407,75,false
2024/02/12 19:11:13:582,0.2227,-0.1987,-9.9838,75,false
2024/02/12 19:11:13:740,0.1867,-0.1628,-9.9311,75,false
2024/02/12 19:11:13:900,0.2131,-0.1437,-9.9527,75,false
2024/02/12 19:11:14:060,0.2298,-0.2131,-9.9599,75,false
2024/02/12 19:11:14:220,0.1915,-0.1963,-9.9623,75,false
2024/02/12 19:11:14:380,0.2322,-0.0982,-9.9838,75,false
2024/02/12 19:11:14:540,0.2394,-0.1269,-9.9048,75,false
2024/02/12 19:11:14:698,0.1987,-0.1245,-9.9814,75,false
2024/02/12 19:11:14:869,0.1963,-0.1221,-9.9599,75,false
2024/02/12 19:11:15:020,0.2011,-0.1796,-9.9814,75,false
2024/02/12 19:11:15:178,0.2251,-0.1724,-9.9335,75,false
2024/02/12 19:11:15:338,0.2035,-0.1891,-9.9216,75,false
2024/02/12 19:11:15:498,0.2586,-0.2035,-9.9551,75,false
2024/02/12 19:11:15:658,0.2107,-0.17,-9.9623,75,false
2024/02/12 19:11:15:816,0.2394,-0.1772,-9.9599,75,false
2024/02/12 19:11:15:978,0.2227,-0.1963,-9.9455,75,false
2024/02/12 19:11:16:136,0.1628,-0.1891,-9.9671,75,false
2024/02/12 19:11:16:295,0.2011,-0.1293,-9.9742,75,false
2024/02/12 19:11:16:456,0.2586,-0.2131,-9.9503,75,false
2024/02/12 19:11:16:616,0.2274,-0.0958,-9.9551,75,false
2024/02/12 19:11:16:776,0.1652,-0.1508,-9.9383,75,false
2024/02/12 19:11:16:945,0.2322,-0.2083,-9.9862,75,false
2024/02/12 19:11:17:094,0.158,-0.1939,-9.9503,75,false
2024/02/12 19:11:17:255,0.2203,-0.1413,-9.9288,75,false
2024/02/12 19:11:17:415,0.1652,-0.1556,-9.924,75,false
2024/02/12 19:11:17:575,0.2227,-0.2274,-9.9695,75,false
2024/02/12 19:11:17:734,0.1891,-0.1939,-9.9264,75,false
2024/02/12 19:11:17:894,0.2322,-0.237,-9.9503,75,false
2024/02/12 19:11:18:053,0.1844,-0.1772,-9.9431,75,false
2024/02/12 19:11:18:212,0.2442,-0.1772,-9.9551,75,false
2024/02/12 19:11:18:374,0.2155,-0.2083,-9.9527,75,false
2024/02/12 19:11:18:531,0.2083,-0.1891,-9.9719,75,false
2024/02/12 19:11:18:692,0.2658,-0.1389,-9.9288,75,false
2024/02/12 19:11:18:852,0.2538,-0.1413,-9.979,75,false
2024/02/12 19:11:19:012,0.2394,-0.1915,-9.9766,75,false
2024/02/12 19:11:19:172,0.2035,-0.1341,-9.979,75,false
2024/02/12 19:11:19:331,0.2346,-0.1532,-9.9311,75,false
2024/02/12 19:11:19:490,0.2155,-0.1676,-9.9838,75,false
2024/02/12 19:11:19:651,0.2083,-0.1652,-9.9359,75,false
2024/02/12 19:11:19:811,0.2011,-0.1867,-9.9647,75,false
2024/02/12 19:11:19:970,0.2658,-0.17,-9.9695,75,false
2024/02/12 19:11:20:130,0.2298,-0.158,-9.9551,75,false
2024/02/12 19:11:20:289,0.237,-0.2394,-10.0102,75,false
2024/02/12 19:11:20:449,0.2466,-0.1939,-9.924,75,false
2024/02/12 19:11:20:608,0.2155,-0.1867,-9.9335,75,false
2024/02/12 19:11:20:770,0.1939,-0.1987,-9.9862,75,false
2024/02/12 19:11:20:928,0.2227,-0.1676,-9.9479,75,false
2024/02/12 19:11:21:088,0.2658,-0.1844,-9.9647,75,false
2024/02/12 19:11:21:248,0.2298,-0.1796,-9.9814,75,false
2024/02/12 19:11:21:407,0.1939,-0.1748,-9.9575,75,false
2024/02/12 19:11:21:567,0.2011,-0.1484,-9.9527,75,false
2024/02/12 19:11:21:727,0.1891,-0.1891,-9.9647,75,false
2024/02/12 19:11:21:886,0.1652,-0.1508,-9.9862,75,false
2024/02/12 19:11:22:046,0.2682,-0.067,-9.9311,75,false
2024/02/12 19:11:22:206,0.1915,-0.1772,-9.9455,75,false
2024/02/12 19:11:22:366,0.2442,-0.1365,-9.9168,75,false
2024/02/12 19:11:22:525,0.2538,-0.1676,-9.9335,75,false
2024/02/12 19:11:22:686,0.1556,-0.158,-9.9766,75,false
2024/02/12 19:11:22:844,0.2131,-0.17,-9.9934,75,false
2024/02/12 19:11:23:004,0.1556,-0.2203,-9.9311,75,false
2024/02/12 19:11:23:165,0.1915,-0.1867,-9.9407,75,false
2024/02/12 19:11:23:323,0.158,-0.182,-9.9359,75,false
2024/02/12 19:11:23:483,0.1987,-0.1963,-9.9431,75,false
2024/02/12 19:11:23:644,0.2131,-0.1341,-9.8833,75,false
2024/02/12 19:11:23:798,0.2322,-0.1915,-9.9575,75,false
2024/02/12 19:11:23:963,0.2394,-0.1939,-9.8665,75,false
2024/02/12 19:11:24:124,0.2801,-0.1053,-9.9311,75,false
2024/02/12 19:11:24:282,0.2227,-0.1389,-9.9455,75,false
2024/02/12 19:11:24:441,0.2155,-0.1844,-9.9838,75,false
2024/02/12 19:11:24:602,0.1748,-0.1676,-9.9024,75,false
2024/02/12 19:11:24:761,0.3041,-0.1532,-9.9335,75,false
2024/02/12 19:11:24:921,0.2035,-0.1772,-9.8928,75,false
2024/02/12 19:11:25:081,0.1939,-0.1628,-9.912,75,false
2024/02/12 19:11:25:245,0.2131,-0.1317,-9.9503,75,false
2024/02/12 19:11:25:399,0.2634,-0.2179,-9.9623,75,false
2024/02/12 19:11:25:560,0.1317,-0.1245,-9.9264,75,false
2024/02/12 19:11:25:718,0.2083,-0.1772,-9.9192,75,false
2024/02/12 19:11:25:878,0.2179,-0.146,-9.9575,75,false
2024/02/12 19:11:26:038,0.17,-0.2155,-9.9742,75,false
2024/02/12 19:11:26:198,0.1987,-0.1006,-9.9479,75,false
2024/02/12 19:11:26:357,0.261,-0.1796,-9.9838,75,false
2024/02/12 19:11:26:517,0.2753,-0.1628,-9.9407,75,false
2024/02/12 19:11:26:676,0.2346,-0.1556,-9.9814,75,false
2024/02/12 19:11:26:836,0.2179,-0.2059,-9.9479,75,false
2024/02/12 19:11:26:996,0.2394,-0.2179,-9.9455,75,false
2024/02/12 19:11:27:156,0.2107,-0.1652,-9.9838,75,false
2024/02/12 19:11:27:316,0.2322,-0.1532,-9.9407,75,false
2024/02/12 19:11:27:475,0.261,-0.1891,-9.9359,75,false
2024/02/12 19:11:27:634,0.182,-0.1125,-9.9647,75,false
2024/02/12 19:11:27:794,0.2035,-0.1341,-9.9695,75,false
2024/02/12 19:11:27:955,0.2634,-0.1484,-9.9814,75,false
2024/02/12 19:11:28:114,0.237,-0.2203,-9.9431,75,false
2024/02/12 19:11:28:272,0.2251,-0.1101,-9.9719,75,false
2024/02/12 19:11:28:433,0.2107,-0.2131,-9.9288,75,false
2024/02/12 19:11:28:592,0.1939,-0.1484,-9.9527,75,false
2024/02/12 19:11:28:752,0.2586,-0.1724,-9.9407,75,false
2024/02/12 19:11:28:912,0.2801,-0.1915,-9.9503,75,false
2024/02/12 19:11:29:071,0.17,-0.1676,-9.924,75,false
2024/02/12 19:11:29:230,0.2562,-0.17,-9.9359,75,false
2024/02/12 19:11:29:392,0.1891,-0.158,-9.9,75,false
2024/02/12 19:11:29:551,0.2083,-0.1939,-9.9671,75,false
2024/02/12 19:11:29:710,0.2179,-0.2011,-9.9479,75,false
2024/02/12 19:11:29:871,0.1652,-0.2394,-9.9838,75,false
2024/02/12 19:11:30:029,0.2011,-0.146,-9.9599,75,false
2024/02/12 19:11:30:189,0.1987,-0.182,-9.9144,75,false
2024/02/12 19:11:30:350,0.2274,-0.1221,-9.9335,75,false
2024/02/12 19:11:30:509,0.2203,-0.17,-9.9599,75,false
2024/02/12 19:11:30:668,0.2538,-0.1867,-9.9479,75,false
2024/02/12 19:11:30:830,0.2107,-0.2538,-9.9551,75,false
2024/02/12 19:11:30:988,0.1963,-0.1437,-9.9383,75,false
2024/02/12 19:11:31:148,0.2227,-0.146,-9.9359,75,false
2024/02/12 19:11:31:309,0.2059,-0.1844,-9.9192,75,false
2024/02/12 19:11:31:468,0.2227,-0.1987,-9.9719,75,false
2024/02/12 19:11:31:626,0.2346,-0.1269,-9.9455,75,false
2024/02/12 19:11:31:787,0.2346,-0.1748,-9.9934,75,false
2024/02/12 19:11:31:947,0.1867,-0.1317,-9.9431,75,false
2024/02/12 19:11:32:105,0.1963,-0.1508,-9.9527,75,false
2024/02/12 19:11:32:267,0.1963,-0.1341,-9.9288,75,false
2024/02/12 19:11:32:425,0.2274,-0.158,-9.9886,75,false
2024/02/12 19:11:32:586,0.1724,-0.2155,-9.8833,75,false
2024/02/12 19:11:32:746,0.1867,-0.1508,-9.9719,75,false
2024/02/12 19:11:32:904,0.2083,-0.158,-9.9479,75,false
2024/02/12 19:11:33:064,0.1772,-0.1772,-9.9455,75,false
2024/02/12 19:11:33:225,0.2011,-0.1604,-9.9311,75,false
2024/02/12 19:11:33:383,0.2011,-0.1125,-9.9647,75,false
2024/02/12 19:11:33:544,0.1796,-0.1293,-9.9503,75,false
2024/02/12 19:11:33:704,0.2131,-0.182,-9.8785,75,false
2024/02/12 19:11:33:863,0.2753,-0.17,-9.9407,75,false
2024/02/12 19:11:34:022,0.2298,-0.1508,-9.912,75,false
2024/02/12 19:11:34:183,0.2059,-0.158,-9.979,75,false
2024/02/12 19:11:34:343,0.2658,-0.146,-9.9527,75,false
2024/02/12 19:11:34:501,0.1676,-0.1867,-9.9719,75,false
2024/02/12 19:11:34:663,0.2155,-0.2274,-9.9431,75,false
2024/02/12 19:11:34:821,0.2227,-0.1604,-9.9719,75,false
2024/02/12 19:11:34:980,0.2274,-0.2035,-9.924,75,false
2024/02/12 19:11:35:141,0.2179,-0.2035,-9.9695,75,false
2024/02/12 19:11:35:299,0.2346,-0.158,-9.9455,75,false
2024/02/12 19:11:35:459,0.2418,-0.1125,-9.9575,75,false
2024/02/12 19:11:35:620,0.2107,-0.1365,-9.9599,75,false
2024/02/12 19:11:35:778,0.2107,-0.1963,-9.9407,75,false
2024/02/12 19:11:35:939,0.2227,-0.1652,-9.9671,75,false
2024/02/12 19:11:36:099,0.2274,-0.1437,-9.9335,75,false
2024/02/12 19:11:36:257,0.2155,-0.1915,-9.9024,75,false
2024/02/12 19:11:36:416,0.2322,-0.1628,-9.9383,75,false
2024/02/12 19:11:36:577,0.2346,-0.1844,-9.9311,75,false
2024/02/12 19:11:36:733,0.2011,-0.2011,-9.9719,75,false
2024/02/12 19:11:36:891,0.2322,-0.2346,-9.9527,75,false
2024/02/12 19:11:37:051,0.2179,-0.1676,-9.9455,75,false
2024/02/12 19:11:37:209,0.2107,-0.1748,-9.9719,75,false
2024/02/12 19:11:37:369,0.249,-0.1197,-9.9359,75,false
2024/02/12 19:11:37:533,0.1867,-0.1844,-9.9766,75,false
2024/02/12 19:11:37:693,0.1915,-0.1676,-9.8617,75,false
2024/02/12 19:11:37:854,0.2227,-0.1532,-9.9072,75,false
2024/02/12 19:11:38:014,0.2538,-0.1724,-9.9335,75,false
2024/02/12 19:11:38:173,0.1772,-0.1867,-9.9383,75,false
2024/02/12 19:11:38:334,0.1891,-0.1844,-9.9407,75,false
2024/02/12 19:11:38:494,0.1939,-0.1413,-9.9599,75,false
2024/02/12 19:11:38:652,0.2083,-0.1987,-9.9264,75,false
2024/02/12 19:11:38:810,0.2562,-0.1173,-9.924,75,false
2024/02/12 19:11:38:973,0.2274,-0.1556,-9.9455,75,false
2024/02/12 19:11:39:132,0.2682,-0.1221,-9.9719,75,false
2024/02/12 19:11:39:291,0.237,-0.182,-9.9599,75,false
2024/02/12 19:11:39:452,0.2155,-0.17,-9.9671,75,false
2024/02/12 19:11:39:610,0.2227,-0.1676,-9.9383,75,false
2024/02/12 19:11:39:770,0.2179,-0.1341,-9.8904,75,false
2024/02/12 19:11:39:932,0.2394,-0.1532,-9.9335,75,false
2024/02/12 19:11:40:090,0.2298,-0.1628,-9.9886,75,false
2024/02/12 19:11:40:249,0.2107,-0.1676,-9.9695,75,false
2024/02/12 19:11:40:410,0.2107,-0.1389,-9.9359,75,false
2024/02/12 19:11:40:568,0.2035,-0.1772,-9.9264,75,false
2024/02/12 19:11:40:730,0.182,-0.2227,-9.979,75,false
2024/02/12 19:11:40:888,0.1891,-0.158,-9.9311,75,false
2024/02/12 19:11:41:049,0.158,-0.1844,-9.9647,75,false
2024/02/12 19:11:41:208,0.2011,-0.2035,-9.924,75,false
2024/02/12 19:11:41:368,0.2155,-0.182,-9.9862,75,false
2024/02/12 19:11:41:528,0.1652,-0.182,-9.9671,75,false
2024/02/12 19:11:41:687,0.2251,-0.182,-9.9479,75,false
2024/02/12 19:11:41:848,0.2155,-0.1844,-9.8785,75,false
2024/02/12 19:11:42:006,0.2682,-0.17,-9.8976,75,false
2024/02/12 19:11:42:166,0.2682,-0.1413,-9.9982,75,false
2024/02/12 19:11:42:328,0.2873,-0.1556,-9.9527,75,false
2024/02/12 19:11:42:486,0.2298,-0.2466,-9.9742,75,false
2024/02/12 19:11:42:646,0.1963,-0.2227,-9.9503,75,false
2024/02/12 19:11:42:806,0.2346,-0.1939,-9.9311,75,false
2024/02/12 19:11:42:966,0.2418,-0.146,-9.8785,75,false
2024/02/12 19:11:43:125,0.2155,-0.1748,-9.9311,75,false
2024/02/12 19:11:43:286,0.1963,-0.182,-9.9814,75,false
2024/02/12 19:11:43:444,0.2274,-0.1437,-9.9264,75,false
2024/02/12 19:11:43:604,0.2179,-0.1844,-9.9527,75,false
2024/02/12 19:11:43:764,0.2227,-0.2107,-9.9719,75,false
2024/02/12 19:11:43:924,0.2538,-0.1796,-9.9862,75,false
2024/02/12 19:11:44:084,0.2155,-0.1484,-9.9599,75,false
2024/02/12 19:11:44:243,0.2035,-0.146,-9.9886,75,false
2024/02/12 19:11:44:403,0.1844,-0.1125,-9.9407,75,false
2024/02/12 19:11:44:563,0.2298,-0.182,-9.9719,75,false
2024/02/12 19:11:44:724,0.17,-0.1796,-9.9695,75,false
2024/02/12 19:11:44:882,0.1748,-0.2227,-9.9479,75,false
2024/02/12 19:11:45:042,0.2753,-0.1652,-9.991,75,false
2024/02/12 19:11:45:203,0.2753,-0.1532,-9.9719,75,false
2024/02/12 19:11:45:358,0.2059,-0.1389,-9.9742,75,false
2024/02/12 19:11:45:519,0.2107,-0.1844,-9.9527,75,false
2024/02/12 19:11:45:682,0.1939,-0.1484,-9.924,75,false
2024/02/12 19:11:45:841,0.1604,-0.1796,-9.9216,75,false
2024/02/12 19:11:46:002,0.2203,-0.2011,-9.9479,75,false
2024/02/12 19:11:46:162,0.2921,-0.1987,-9.9192,75,false
2024/02/12 19:11:46:320,0.1772,-0.1652,-9.9575,75,false
2024/02/12 19:11:46:480,0.2322,-0.1532,-9.9359,75,false
2024/02/12 19:11:46:641,0.2179,-0.1748,-9.9982,75,false
2024/02/12 19:11:46:799,0.1987,-0.1389,-9.9575,75,false
2024/02/12 19:11:46:959,0.2251,-0.103,-9.9886,75,false
2024/02/12 19:11:47:121,0.2083,-0.0934,-9.8881,75,false
2024/02/12 19:11:47:279,0.2011,-0.17,-9.9216,75,false
2024/02/12 19:11:47:438,0.1867,-0.158,-9.991,75,false
2024/02/12 19:11:47:599,0.1963,-0.1532,-9.9359,75,false
2024/02/12 19:11:47:758,0.2514,-0.182,-9.9072,75,false
2024/02/12 19:11:47:918,0.2035,-0.0886,-9.8833,75,false
2024/02/12 19:11:48:079,0.2298,-0.1437,-9.9431,75,false
2024/02/12 19:11:48:237,0.2059,-0.1796,-9.9742,75,false
2024/02/12 19:11:48:397,0.2298,-0.1676,-9.9551,75,false
2024/02/12 19:11:48:558,0.2035,-0.1269,-9.9024,75,false
2024/02/12 19:11:48:716,0.2107,-0.2107,-9.9431,75,false
2024/02/12 19:11:48:876,0.2466,-0.1125,-9.9216,75,false
2024/02/12 19:11:49:036,0.2227,-0.1652,-9.9335,75,false
2024/02/12 19:11:49:195,0.2011,-0.1532,-9.9024,75,false
2024/02/12 19:11:49:355,0.1915,-0.1628,-9.9311,75,false
2024/02/12 19:11:49:516,0.1796,-0.2227,-9.9503,75,false
2024/02/12 19:11:49:674,0.2131,-0.1101,-9.9719,75,false
2024/02/12 19:11:49:833,0.2035,-0.2083,-9.9671,75,false
2024/02/12 19:11:49:994,0.182,-0.1987,-9.9192,75,false
2024/02/12 19:11:50:155,0.2346,-0.1891,-9.9695,75,false
2024/02/12 19:11:50:314,0.2179,-0.1772,-9.9335,75,false
2024/02/12 19:11:50:474,0.2322,-0.1317,-9.9383,75,false
2024/02/12 19:11:50:633,0.2011,-0.1652,-9.9144,75,false
2024/02/12 19:11:50:793,0.1844,-0.1772,-9.924,75,false
2024/02/12 19:11:50:953,0.2442,-0.1221,-9.9407,75,false
2024/02/12 19:11:51:112,0.2418,-0.1413,-9.9383,75,false
2024/02/12 19:11:51:271,0.2011,-0.1748,-9.9695,75,false
2024/02/12 19:11:51:433,0.1772,-0.237,-10.0149,75,false
2024/02/12 19:11:51:591,0.1987,-0.2059,-9.924,75,false
2024/02/12 19:11:51:751,0.1939,-0.1484,-9.9264,75,false
